,Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Total_Engagement,Engagement_Rate,Virality_Score
3806,Post_3807,Instagram,#Fashion,Shorts,India,3609099,34382,13782,22498,Low,70662,0.0196,0.023397529411080163
3807,Post_3808,Instagram,#Music,Video,Japan,4430382,11441,74391,17355,High,103187,0.0233,0.04008187104407701
3808,Post_3809,Twitter,#Education,Reel,Canada,4822339,453533,95846,4664,Low,554043,0.1149,0.13476634471363377
3809,Post_3810,YouTube,#Tech,Live Stream,Germany,2795713,379408,236,19445,Low,399089,0.1428,0.1428347616511423
3810,Post_3811,Instagram,#Fitness,Shorts,Brazil,1143058,108813,83246,23634,Low,215693,0.1887,0.26152566186492726
3811,Post_3812,TikTok,#Gaming,Reel,Germany,547143,50377,71290,360,High,122027,0.223,0.3533207954775991
3812,Post_3813,Instagram,#Dance,Shorts,Germany,103062,41968,72450,12902,High,127320,1.2354,1.9383477906502882
3813,Post_3814,YouTube,#Fitness,Reel,India,54266,434656,76960,40771,Low,552387,10.1792,11.597445914568976
3814,Post_3815,YouTube,#Fashion,Tweet,UK,3606764,485521,27501,7055,Low,520077,0.1442,0.1518197475631896
3815,Post_3816,Instagram,#Challenge,Shorts,Germany,2842780,3111,70197,30478,Low,103786,0.0365,0.06120171100120305
3816,Post_3817,Twitter,#Education,Live Stream,Canada,396861,259118,35274,27898,Medium,322290,0.8121,0.9009804440345612
3817,Post_3818,TikTok,#Fitness,Shorts,Germany,4112444,213599,81261,24440,Low,319300,0.0776,0.09740217739135171
3818,Post_3819,TikTok,#Music,Tweet,Japan,3328630,91347,82700,38362,Medium,212409,0.0638,0.08865779615036817
3819,Post_3820,Twitter,#Viral,Live Stream,UK,780850,18378,96218,2034,Low,116630,0.1494,0.27258500352180315
3820,Post_3821,YouTube,#Dance,Shorts,UK,631007,169838,42819,37051,Low,249708,0.3957,0.46358756717437366
3821,Post_3822,Instagram,#Challenge,Live Stream,USA,3734090,477638,19503,13683,High,510824,0.1368,0.14202308996301644
3822,Post_3823,TikTok,#Fashion,Video,Canada,4057482,290718,88697,48722,Medium,428137,0.1055,0.12737801424627393
3823,Post_3824,YouTube,#Challenge,Tweet,Japan,2422046,151082,35275,30849,Low,217206,0.0897,0.1042428591364491
3824,Post_3825,Twitter,#Gaming,Tweet,Brazil,2444116,438663,38040,36359,Low,513062,0.2099,0.2254811146443131
3825,Post_3826,TikTok,#Viral,Reel,India,2386255,369252,59222,5491,Medium,433965,0.1819,0.20667824687638162
3826,Post_3827,Twitter,#Dance,Live Stream,Germany,794531,34713,41353,39360,Medium,115426,0.1453,0.1973226972893443
3827,Post_3828,TikTok,#Viral,Reel,India,2649565,350482,73302,8582,Low,432366,0.1632,0.19084944132338705
3828,Post_3829,TikTok,#Fitness,Reel,Brazil,564507,224904,9554,39726,Low,274184,0.4857,0.5026297282407481
3829,Post_3830,YouTube,#Tech,Reel,Australia,1123373,8196,67615,20741,High,96552,0.0859,0.14613756962291244
3830,Post_3831,TikTok,#Fashion,Tweet,USA,3130478,414825,82640,14664,High,512129,0.1636,0.18999302981844945
3831,Post_3832,Instagram,#Fitness,Reel,India,1521329,324725,63572,46365,Low,434662,0.2857,0.3274991799932822
3832,Post_3833,Twitter,#Fitness,Post,Germany,4801627,262727,22334,7455,Medium,292516,0.0609,0.06557152398551575
3833,Post_3834,Instagram,#Fashion,Post,UK,1952016,9304,91696,2329,High,103329,0.0529,0.09990952943008664
3834,Post_3835,YouTube,#Challenge,Shorts,USA,902552,133861,42619,19775,Medium,196255,0.2174,0.2646650830090676
3835,Post_3836,TikTok,#Fashion,Live Stream,Japan,2407138,439022,12270,28761,Medium,480053,0.1994,0.2045262880649136
3836,Post_3837,Twitter,#Viral,Live Stream,Australia,3062000,78187,39581,3625,Medium,121393,0.0396,0.05257152188112345
3837,Post_3838,Instagram,#Fashion,Tweet,UK,1100509,307784,15477,49898,Low,373159,0.3391,0.35314204608958216
3838,Post_3839,TikTok,#Fashion,Live Stream,Australia,2076350,109351,36430,20601,High,166382,0.0801,0.09767717388686878
3839,Post_3840,Instagram,#Dance,Post,Canada,1699359,78852,19916,1843,High,100611,0.0592,0.07092497818295015
3840,Post_3841,Instagram,#Viral,Shorts,USA,3821272,244744,90943,48466,Low,384153,0.1005,0.12432928093053831
3841,Post_3842,TikTok,#Tech,Video,Brazil,112432,104899,35468,38042,High,178409,1.5868,1.9022787106873489
3842,Post_3843,Twitter,#Viral,Reel,Japan,2392297,433292,77815,43106,Low,554213,0.2317,0.26419294928681514
3843,Post_3844,Instagram,#Viral,Video,USA,3510259,64432,8488,15662,High,88582,0.0252,0.02765323014626556
3844,Post_3845,Instagram,#Challenge,Shorts,India,1050906,57416,10271,31691,Low,99378,0.0946,0.10433759061229073
3845,Post_3846,TikTok,#Dance,Reel,Canada,4613461,351092,91775,10999,Low,453866,0.0984,0.11827151026095159
3846,Post_3847,Instagram,#Dance,Video,USA,691653,226370,15714,32571,High,274655,0.3971,0.41981889762641095
3847,Post_3848,Twitter,#Comedy,Tweet,Australia,1126747,490312,30079,26934,High,547325,0.4858,0.5124522186435819
3848,Post_3849,Instagram,#Music,Video,Canada,3198087,152059,8360,16834,Low,177253,0.0554,0.05803875879549243
3849,Post_3850,Instagram,#Fashion,Reel,Australia,4165262,271304,50757,28623,Low,350684,0.0842,0.09637833106296795
3850,Post_3851,Instagram,#Tech,Post,USA,1563039,135115,16789,43702,High,195606,0.1251,0.13588592479138398
3851,Post_3852,Instagram,#Gaming,Tweet,Brazil,400678,415846,4621,28563,High,449030,1.1207,1.1322084067505578
3852,Post_3853,TikTok,#Tech,Shorts,India,4447357,457067,39849,14331,Low,511247,0.115,0.12391539514367747
3853,Post_3854,Instagram,#Music,Reel,Australia,531906,423823,33666,9162,Low,466651,0.8773,0.940611687027407
3854,Post_3855,YouTube,#Challenge,Post,UK,1277967,9345,48427,29304,High,87076,0.0681,0.10603012440853324
3855,Post_3856,Twitter,#Tech,Tweet,UK,3182568,154491,70768,15216,Low,240475,0.0756,0.09779618220254838
3856,Post_3857,Twitter,#Viral,Reel,Brazil,4663539,21164,35101,32307,High,88572,0.019,0.026519130643058844
3857,Post_3858,Twitter,#Fitness,Tweet,Japan,4694072,364519,55324,20924,Medium,440767,0.0939,0.10568457407555742
3858,Post_3859,Twitter,#Fashion,Video,Brazil,1802668,290040,25559,1638,Medium,317237,0.176,0.19016036230742434
3859,Post_3860,YouTube,#Fashion,Live Stream,Germany,2888639,155660,55476,37832,High,248968,0.0862,0.10539357808296572
3860,Post_3861,TikTok,#Tech,Tweet,USA,4316751,108676,86682,16376,Low,211734,0.049,0.06912976912497386
3861,Post_3862,Twitter,#Comedy,Video,Germany,295470,303723,803,3736,Low,308262,1.0433,1.0460114394016313
3862,Post_3863,Twitter,#Music,Reel,Japan,452311,494784,86920,5601,Low,587305,1.2985,1.490622602589811
3863,Post_3864,YouTube,#Fashion,Video,Brazil,4672087,123172,32997,19286,Low,175455,0.0376,0.0446164636917078
3864,Post_3865,Instagram,#Education,Shorts,Brazil,3158238,178678,24440,18646,High,221764,0.0702,0.07795612616908543
3865,Post_3866,Twitter,#Tech,Post,Australia,399911,87132,81048,3953,High,172133,0.4304,0.6330933632733283
3866,Post_3867,TikTok,#Comedy,Tweet,UK,4584196,344718,40922,41695,Low,427335,0.0932,0.10214593791364941
3867,Post_3868,Instagram,#Tech,Video,Germany,4726748,328582,45403,26119,Low,400104,0.0846,0.094252327392956
3868,Post_3869,YouTube,#Viral,Live Stream,UK,3036543,8922,11495,2819,High,23236,0.0077,0.011437677648562856
3869,Post_3870,TikTok,#Gaming,Shorts,India,4145988,46772,34624,45318,High,126714,0.0306,0.038914246736845355
3870,Post_3871,TikTok,#Tech,Video,Australia,4261094,414331,77016,34159,Low,525506,0.1233,0.14140077642032775
3871,Post_3872,Instagram,#Fashion,Post,Brazil,2317238,96203,65181,21178,Medium,182562,0.0788,0.1069130577005901
3872,Post_3873,Twitter,#Music,Post,Canada,3933642,85583,99889,39360,Medium,224832,0.0572,0.08254970838729096
3873,Post_3874,Twitter,#Tech,Reel,Canada,2413376,222023,44351,48284,Low,314658,0.1304,0.14875800538333023
3874,Post_3875,Twitter,#Music,Reel,USA,1632421,324630,37308,9030,High,370968,0.2273,0.2501045992424748
3875,Post_3876,TikTok,#Fashion,Post,USA,2199227,110460,75602,31496,Medium,217558,0.0989,0.13330138271310785
3876,Post_3877,YouTube,#Comedy,Live Stream,UK,4238088,464704,79303,38696,Medium,582703,0.1375,0.15620392969659902
3877,Post_3878,Twitter,#Comedy,Reel,India,3302311,175383,78519,38208,Medium,292110,0.0885,0.11223322091710926
3878,Post_3879,TikTok,#Education,Reel,Germany,3106785,9712,90375,41997,High,142084,0.0457,0.07482300835107676
3879,Post_3880,TikTok,#Tech,Post,Germany,3494484,368792,77220,35614,Medium,481626,0.1378,0.1599223232957999
3880,Post_3881,TikTok,#Fashion,Post,Germany,3513595,99891,65709,36540,Low,202140,0.0575,0.07623217815371436
3881,Post_3882,Instagram,#Fashion,Tweet,Australia,3209804,26530,39753,28986,Medium,95269,0.0297,0.0420654968340746
3882,Post_3883,YouTube,#Fashion,Live Stream,Germany,3641903,445354,53037,37796,Medium,536187,0.1472,0.16179014103341027
3883,Post_3884,Twitter,#Fashion,Tweet,India,3397817,471014,75767,31710,High,578491,0.1703,0.1925524535311937
3884,Post_3885,TikTok,#Dance,Shorts,Australia,2045438,167012,47179,49887,Low,264078,0.1291,0.1521713197857867
3885,Post_3886,Instagram,#Dance,Live Stream,USA,1489412,259640,31561,24249,High,315450,0.2118,0.23298523175588756
3886,Post_3887,TikTok,#Viral,Reel,Japan,2107990,324551,94759,33713,High,453023,0.2149,0.25985986650790566
3887,Post_3888,Instagram,#Gaming,Post,Germany,4540208,23381,72573,20823,High,116777,0.0257,0.04170513773818292
3888,Post_3889,Twitter,#Music,Post,Australia,3722456,135147,28659,8807,Medium,172613,0.0464,0.05406967872823749
3889,Post_3890,YouTube,#Gaming,Reel,Australia,4820075,19851,77127,14304,Low,111282,0.0231,0.03908839592744926
3890,Post_3891,Instagram,#Challenge,Post,Brazil,2727232,201268,17759,4275,High,223302,0.0819,0.08839035329594255
3891,Post_3892,YouTube,#Fashion,Video,India,1749243,139816,95490,3867,Low,239173,0.1367,0.19131875902890563
3892,Post_3893,Twitter,#Fitness,Reel,USA,3578755,370590,32965,23433,High,426988,0.1193,0.1285231875330946
3893,Post_3894,Twitter,#Comedy,Tweet,USA,4542486,335370,7455,42264,Low,385089,0.0848,0.08641611663745359
3894,Post_3895,Twitter,#Tech,Tweet,Canada,349955,162950,22102,26115,High,211167,0.6034,0.6665685588147048
3895,Post_3896,YouTube,#Fitness,Reel,India,1863453,326354,13905,20155,Low,360414,0.1934,0.200873861589211
3896,Post_3897,Twitter,#Dance,Tweet,India,759536,388100,89052,38951,Low,516103,0.6795,0.7967430115228245
3897,Post_3898,Instagram,#Education,Post,Australia,870453,38904,71532,942,Medium,111378,0.128,0.21013196576954757
3898,Post_3899,TikTok,#Dance,Live Stream,Australia,3217287,341230,50413,1801,Low,393444,0.1223,0.13796002656896944
3899,Post_3900,YouTube,#Viral,Post,USA,2433851,51816,2532,22598,Low,76946,0.0316,0.03265524471300831
3900,Post_3901,Instagram,#Fitness,Shorts,Australia,2271759,362820,34300,2604,Medium,399724,0.176,0.19105195577523848
3901,Post_3902,Twitter,#Dance,Live Stream,India,4027776,199325,98891,41321,Low,339537,0.0843,0.1088511376998125
3902,Post_3903,Instagram,#Tech,Shorts,Japan,3407877,297655,26196,29062,High,352913,0.1036,0.11124491875733777
3903,Post_3904,YouTube,#Viral,Post,UK,1368185,91832,54213,23975,High,170020,0.1243,0.1638908480943732
3904,Post_3905,Instagram,#Tech,Tweet,UK,4671326,484650,10588,44560,Medium,539798,0.1156,0.11782222007198813
3905,Post_3906,Twitter,#Challenge,Post,Australia,2413147,45851,21486,8691,Low,76028,0.0315,0.04040947360438465
3906,Post_3907,Twitter,#Gaming,Live Stream,Japan,971147,205361,74326,13930,Low,293617,0.3023,0.378874670878868
3907,Post_3908,TikTok,#Fitness,Reel,Canada,287898,92831,33257,5160,Low,131248,0.4559,0.571400287601859
3908,Post_3909,Twitter,#Comedy,Live Stream,Australia,2245957,206179,15623,3682,Medium,225484,0.1004,0.1073515655019219
3909,Post_3910,YouTube,#Gaming,Reel,USA,1741714,207035,62609,14662,High,284306,0.1632,0.1991802328051563
3910,Post_3911,Twitter,#Comedy,Live Stream,USA,2607877,146469,64229,49402,Low,260100,0.0997,0.12436514452177001
3911,Post_3912,Twitter,#Fitness,Tweet,Australia,2064375,166788,9163,22734,Low,198685,0.0962,0.10068325764456555
3912,Post_3913,YouTube,#Viral,Post,Canada,2225947,453782,45771,10934,Medium,510487,0.2293,0.24989723474997383
3913,Post_3914,Instagram,#Challenge,Live Stream,Brazil,1482758,35680,95504,33046,Low,164230,0.1108,0.17516951518723892
3914,Post_3915,Instagram,#Education,Tweet,USA,4228374,380409,92056,17760,Medium,490225,0.1159,0.13770801731351107
3915,Post_3916,Instagram,#Viral,Tweet,India,297878,267634,48829,47518,Medium,363981,1.2219,1.3858358119767153
3916,Post_3917,Instagram,#Music,Post,India,2397124,484304,78146,4295,Low,566745,0.2364,0.2690269673158335
3917,Post_3918,TikTok,#Fashion,Reel,UK,2784227,394246,86809,31454,Medium,512509,0.1841,0.2152547188142346
3918,Post_3919,Instagram,#Comedy,Live Stream,Brazil,3335191,445929,16257,7451,Low,469637,0.1408,0.14568700863009046
3919,Post_3920,TikTok,#Viral,Post,Canada,4582912,20781,5849,49216,Low,75846,0.0165,0.01782600233214166
3920,Post_3921,TikTok,#Music,Live Stream,Brazil,1210794,86602,90843,3257,Low,180702,0.1492,0.22427018964415085
3921,Post_3922,TikTok,#Education,Tweet,Japan,2599368,103502,74019,22948,High,200469,0.0771,0.10559797612342693
3922,Post_3923,Twitter,#Dance,Live Stream,India,4707489,308133,52155,27297,Low,387585,0.0823,0.09341285768272639
3923,Post_3924,YouTube,#Music,Shorts,Brazil,2793980,105510,61565,11195,Medium,178270,0.0638,0.08583991295571192
3924,Post_3925,Twitter,#Fitness,Reel,Australia,2624711,307198,71219,6193,Medium,384610,0.1465,0.17366826290589707
3925,Post_3926,YouTube,#Comedy,Video,UK,4381970,300506,49105,1905,High,351516,0.0802,0.0914248614207765
3926,Post_3927,Instagram,#Fitness,Live Stream,USA,39409,71007,41600,46694,High,159301,4.0422,5.097845669770865
3927,Post_3928,Instagram,#Fitness,Post,Brazil,3499748,84192,50937,40619,Low,175748,0.0502,0.06477180642720562
3928,Post_3929,Instagram,#Gaming,Shorts,Canada,2030644,499249,11833,28123,High,539205,0.2655,0.2713612036378607
3929,Post_3930,Twitter,#Fitness,Video,Brazil,4021988,496947,98292,6829,Low,602068,0.1497,0.17413279204214432
3930,Post_3931,Instagram,#Dance,Reel,USA,4255189,351819,3829,20387,Low,376035,0.0884,0.08927077034651104
3931,Post_3932,TikTok,#Challenge,Tweet,Germany,1401182,272628,22588,31504,Low,326720,0.2332,0.24929523787773467
3932,Post_3933,TikTok,#Viral,Reel,Japan,3984874,115614,39890,37181,Medium,192685,0.0484,0.05836445518729074
3933,Post_3934,TikTok,#Comedy,Video,Japan,631935,263783,3049,40556,High,307388,0.4864,0.49124830876593323
3934,Post_3935,YouTube,#Gaming,Post,India,3577981,355446,61987,18325,High,435758,0.1218,0.13911337147961378
3935,Post_3936,TikTok,#Dance,Live Stream,USA,4661813,48452,12647,2749,High,63848,0.0137,0.016408852092522803
3936,Post_3937,YouTube,#Music,Live Stream,India,4153771,162185,6853,26355,Medium,195393,0.047,0.0486897327753504
3937,Post_3938,Instagram,#Comedy,Shorts,India,3523284,272930,96467,47190,Low,416587,0.1182,0.1456181221837354
3938,Post_3939,YouTube,#Music,Video,Germany,141033,325404,4011,41320,High,370735,2.6287,2.6571511632029385
3939,Post_3940,YouTube,#Fitness,Video,USA,1058655,486037,47060,4660,Medium,537757,0.508,0.5524150927355937
3940,Post_3941,Instagram,#Dance,Live Stream,Canada,2030560,466132,51434,46110,Low,563676,0.2776,0.3029262863446537
3941,Post_3942,Instagram,#Tech,Post,Canada,234535,251440,28477,22111,High,302028,1.2878,1.4091926578122669
3942,Post_3943,TikTok,#Fitness,Reel,Australia,3959483,363451,40906,30644,Low,435001,0.1099,0.12019422737766522
3943,Post_3944,Instagram,#Viral,Live Stream,Brazil,2476219,352894,54154,45066,Low,452114,0.1826,0.20445202948527574
3944,Post_3945,YouTube,#Music,Post,Brazil,3857161,320872,49073,49058,High,419003,0.1086,0.12135246623099218
3945,Post_3946,Twitter,#Fashion,Shorts,UK,4171762,41967,76316,1045,Medium,119328,0.0286,0.04689721033942013
3946,Post_3947,Instagram,#Music,Video,USA,3356648,113463,87529,19511,High,220503,0.0657,0.09176773972129339
3947,Post_3948,YouTube,#Tech,Live Stream,USA,3857226,337967,30773,37272,High,406012,0.1053,0.11323811464508432
3948,Post_3949,Twitter,#Education,Live Stream,USA,3147293,454319,10944,15888,High,481151,0.1529,0.1563550009484341
3949,Post_3950,YouTube,#Comedy,Live Stream,Australia,975369,208583,6013,40027,Low,254623,0.2611,0.26721784268312815
3950,Post_3951,YouTube,#Viral,Tweet,UK,4604015,496554,67838,8078,High,572470,0.1243,0.139076002141609
3951,Post_3952,Twitter,#Fashion,Live Stream,Germany,279023,186319,64408,2331,Low,253058,0.9069,1.1377771724911567
3952,Post_3953,TikTok,#Viral,Video,UK,4887642,267244,25145,15083,Low,307472,0.0629,0.06805265197410121
3953,Post_3954,TikTok,#Viral,Post,UK,2513082,208085,65223,2112,Low,275420,0.1096,0.1355479049231183
3954,Post_3955,Twitter,#Fitness,Video,Germany,2832427,190157,12005,1268,Medium,203430,0.0718,0.07606021267273613
3955,Post_3956,YouTube,#Tech,Shorts,UK,780047,177389,26953,373,Medium,204715,0.2624,0.296992360716726
3956,Post_3957,YouTube,#Education,Video,UK,2810890,230790,78827,2669,Low,312286,0.1111,0.13914205109413744
3957,Post_3958,Instagram,#Dance,Post,Brazil,26531,366987,95517,48128,Low,510632,19.2466,22.84682070031284
3958,Post_3959,Twitter,#Fitness,Shorts,Japan,3868670,289592,51598,34304,Medium,375494,0.0971,0.11039763019332226
3959,Post_3960,TikTok,#Music,Tweet,UK,4875320,392724,47050,31603,Low,471377,0.0967,0.10633701992894826
3960,Post_3961,Twitter,#Gaming,Shorts,Japan,4890733,191195,76245,46882,Low,314322,0.0643,0.07985858152550956
3961,Post_3962,YouTube,#Fitness,Video,Canada,2980877,460881,87021,98,Medium,548000,0.1838,0.21303160110262853
3962,Post_3963,TikTok,#Challenge,Shorts,India,2429444,73347,34856,10627,High,118830,0.0489,0.06325974173514598
3963,Post_3964,Instagram,#Viral,Shorts,Brazil,2561592,417783,857,23063,Medium,441703,0.1724,0.1727675601735171
3964,Post_3965,Twitter,#Gaming,Post,USA,2139489,253501,29122,42801,Medium,325424,0.1521,0.16571527126337177
3965,Post_3966,Twitter,#Viral,Reel,Canada,3304797,79964,91333,16151,High,187448,0.0567,0.08435646728074372
3966,Post_3967,YouTube,#Challenge,Live Stream,India,831664,281099,74034,35394,High,390527,0.4696,0.5585921718386271
3967,Post_3968,TikTok,#Comedy,Reel,Canada,1896555,325635,90256,42579,Medium,458470,0.2417,0.28932775479751444
3968,Post_3969,YouTube,#Music,Reel,Canada,2926180,224208,89599,29486,Low,343293,0.1173,0.14793758415408484
3969,Post_3970,Instagram,#Fitness,Tweet,Germany,3337724,191570,71507,21918,Medium,284995,0.0854,0.1068099099865657
3970,Post_3971,Instagram,#Viral,Tweet,Canada,1767518,159813,39987,10720,Low,210520,0.1191,0.14172811818606657
3971,Post_3972,YouTube,#Music,Live Stream,Brazil,1296974,92749,71374,20625,Medium,184748,0.1424,0.19747658781132083
3972,Post_3973,Twitter,#Viral,Post,USA,3708594,356699,58539,21198,Medium,436436,0.1177,0.13346702281241893
3973,Post_3974,Twitter,#Education,Post,USA,2599117,475173,74585,31898,High,581656,0.2238,0.2524861327904823
3974,Post_3975,TikTok,#Challenge,Tweet,Australia,1823238,494324,85923,40077,Medium,620324,0.3402,0.38735864434593836
3975,Post_3976,TikTok,#Tech,Video,Germany,1600077,129716,2790,14896,Low,147402,0.0921,0.09386548272364392
3976,Post_3977,Twitter,#Gaming,Tweet,Australia,4518205,36025,67055,4213,Medium,107293,0.0237,0.03858789054502839
3977,Post_3978,TikTok,#Tech,Reel,UK,3675898,424882,5868,47233,Medium,477983,0.13,0.13162797226691275
3978,Post_3979,YouTube,#Education,Post,Canada,1693131,46838,16010,46321,Medium,109169,0.0645,0.0739334404721194
3979,Post_3980,Twitter,#Music,Tweet,Japan,440358,161015,16528,37265,Medium,214808,0.4878,0.5253362037251509
3980,Post_3981,Twitter,#Challenge,Reel,USA,4332749,174493,80245,4174,Low,258912,0.0598,0.07827755542728185
3981,Post_3982,Twitter,#Music,Post,Canada,1776924,72352,86364,20563,Low,179279,0.1009,0.14949598294580974
